date,season,league,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home_win,odds_draw,odds_away_win
2009-10-28,2009-2010,SERIEA,Udinese,Roma,2,1,H,1.0,1.0,D,11.0,12.0,3.0,5.0,6.0,5.0,18.0,19.0,4.0,4.0,1.0,1.0,2.4,3.14,2.9
2009-10-29,2009-2010,SERIEA,Inter,Palermo,5,3,H,4.0,0.0,H,20.0,18.0,11.0,7.0,8.0,2.0,14.0,8.0,1.0,2.0,0.0,0.0,1.46,3.83,7.69
2009-10-30,2009-2010,BUNDESLIGA,Dortmund,Hertha,2,0,H,0.0,0.0,D,19.0,11.0,8.0,2.0,6.0,3.0,14.0,14.0,2.0,1.0,0.0,0.0,1.53,3.88,6.24
2009-10-31,2009-2010,BUNDESLIGA,FC Koln,Hannover,0,1,A,0.0,1.0,A,6.0,14.0,3.0,6.0,4.0,6.0,15.0,20.0,1.0,1.0,0.0,0.0,2.04,3.31,3.51
2009-10-31,2009-2010,BUNDESLIGA,Hamburg,M'gladbach,2,3,A,1.0,1.0,D,14.0,13.0,8.0,6.0,2.0,5.0,11.0,19.0,2.0,2.0,0.0,0.0,1.35,4.54,8.55
2009-10-31,2009-2010,BUNDESLIGA,Nurnberg,Werder Bremen,2,2,D,2.0,0.0,H,13.0,14.0,7.0,5.0,5.0,5.0,18.0,25.0,4.0,2.0,0.0,0.0,5.29,3.67,1.62
2009-10-31,2009-2010,BUNDESLIGA,Schalke 04,Leverkusen,2,2,D,0.0,2.0,A,13.0,13.0,5.0,4.0,6.0,6.0,28.0,19.0,3.0,2.0,0.0,0.0,2.3,3.27,2.98
2009-10-31,2009-2010,BUNDESLIGA,Stuttgart,Bayern Munich,0,0,D,0.0,0.0,D,9.0,7.0,6.0,2.0,7.0,3.0,19.0,19.0,3.0,2.0,0.0,0.0,4.24,3.47,1.81
2009-10-31,2009-2010,BUNDESLIGA,Wolfsburg,Mainz,3,3,D,2.0,2.0,D,16.0,16.0,5.0,6.0,13.0,5.0,12.0,10.0,2.0,3.0,0.0,0.0,1.43,4.23,7.01
2009-10-31,2009-2010,EPL,Arsenal,Tottenham,3,0,H,2.0,0.0,H,18.0,7.0,12.0,5.0,6.0,2.0,10.0,10.0,1.0,1.0,0.0,0.0,1.57,3.84,5.84
2009-10-31,2009-2010,EPL,Bolton,Chelsea,0,4,A,0.0,1.0,A,15.0,27.0,6.0,17.0,8.0,10.0,9.0,7.0,1.0,1.0,1.0,0.0,7.9,4.15,1.43
2009-10-31,2009-2010,EPL,Burnley,Hull,2,0,H,1.0,0.0,H,11.0,8.0,5.0,6.0,8.0,1.0,12.0,13.0,1.0,4.0,0.0,1.0,1.92,3.32,4.06
2009-10-31,2009-2010,EPL,Everton,Aston Villa,1,1,D,1.0,0.0,H,9.0,13.0,4.0,8.0,3.0,4.0,15.0,16.0,1.0,3.0,1.0,1.0,2.49,3.24,2.79
2009-10-31,2009-2010,EPL,Fulham,Liverpool,3,1,H,1.0,1.0,D,10.0,6.0,6.0,3.0,2.0,2.0,10.0,13.0,1.0,0.0,0.0,2.0,4.12,3.37,1.88
2009-10-31,2009-2010,EPL,Man United,Blackburn,2,0,H,0.0,0.0,D,20.0,2.0,11.0,1.0,7.0,2.0,10.0,21.0,0.0,2.0,0.0,0.0,1.17,6.57,16.81
2009-10-31,2009-2010,EPL,Portsmouth,Wigan,4,0,H,2.0,0.0,H,21.0,8.0,11.0,3.0,7.0,4.0,11.0,10.0,0.0,1.0,0.0,0.0,2.37,3.27,2.93
2009-10-31,2009-2010,EPL,Stoke,Wolves,2,2,D,2.0,0.0,H,10.0,11.0,5.0,7.0,4.0,3.0,13.0,15.0,0.0,3.0,0.0,0.0,1.9,3.36,4.06
2009-10-31,2009-2010,EPL,Sunderland,West Ham,2,2,D,1.0,2.0,A,17.0,15.0,7.0,9.0,7.0,3.0,12.0,16.0,3.0,3.0,1.0,1.0,1.95,3.33,3.91
2009-10-31,2009-2010,LALIGA,Ath Bilbao,Ath Madrid,1,0,H,1.0,0.0,H,17.0,16.0,6.0,6.0,5.0,5.0,13.0,16.0,1.0,2.0,0.0,0.0,2.51,3.29,2.68
2009-10-31,2009-2010,LALIGA,Osasuna,Barcelona,1,1,D,0.0,0.0,D,9.0,16.0,3.0,7.0,4.0,7.0,15.0,10.0,1.0,3.0,0.0,0.0,6.79,4.29,1.44
2009-10-31,2009-2010,LALIGA,Real Madrid,Getafe,2,0,H,0.0,0.0,D,23.0,17.0,8.0,7.0,2.0,5.0,9.0,11.0,2.0,1.0,1.0,0.0,1.43,4.26,7.02
2009-10-31,2009-2010,LALIGA,Xerez,Sevilla,0,2,A,0.0,1.0,A,8.0,16.0,2.0,7.0,5.0,9.0,23.0,18.0,4.0,3.0,0.0,0.0,5.64,3.78,1.58
2009-10-31,2009-2010,SERIEA,Juventus,Napoli,2,3,A,1.0,0.0,H,13.0,14.0,4.0,5.0,5.0,8.0,15.0,24.0,1.0,3.0,1.0,0.0,1.53,3.64,6.87
2009-10-31,2009-2010,SERIEA,Milan,Parma,2,0,H,1.0,0.0,H,13.0,17.0,3.0,6.0,3.0,2.0,10.0,28.0,2.0,1.0,0.0,0.0,1.53,3.69,6.61
2009-11-01,2009-2010,BUNDESLIGA,Ein Frankfurt,Bochum,2,1,H,1.0,1.0,D,13.0,5.0,6.0,1.0,6.0,1.0,19.0,23.0,4.0,3.0,0.0,1.0,1.86,3.38,4.09
2009-11-01,2009-2010,BUNDESLIGA,Freiburg,Hoffenheim,0,1,A,0.0,1.0,A,11.0,18.0,2.0,7.0,4.0,9.0,19.0,10.0,0.0,0.0,0.0,0.0,3.75,3.34,1.95
2009-11-01,2009-2010,EPL,Birmingham,Man City,0,0,D,0.0,0.0,D,7.0,14.0,4.0,6.0,4.0,8.0,9.0,8.0,3.0,1.0,1.0,0.0,4.28,3.44,1.83
2009-11-01,2009-2010,LALIGA,Espanol,Valladolid,1,1,D,0.0,0.0,D,10.0,15.0,4.0,1.0,9.0,1.0,18.0,15.0,4.0,4.0,0.0,0.0,1.88,3.4,4.01
2009-11-01,2009-2010,LALIGA,La Coruna,Sp Gijon,1,1,D,1.0,0.0,H,14.0,13.0,4.0,5.0,10.0,3.0,14.0,10.0,2.0,3.0,0.0,0.0,1.82,3.42,4.27
2009-11-01,2009-2010,LALIGA,Malaga,Valencia,0,1,A,0.0,0.0,D,16.0,20.0,5.0,6.0,5.0,9.0,12.0,18.0,3.0,2.0,0.0,0.0,3.83,3.44,1.91
2009-11-01,2009-2010,LALIGA,Mallorca,Santander,1,0,H,1.0,0.0,H,17.0,10.0,6.0,3.0,4.0,1.0,17.0,19.0,1.0,1.0,0.0,0.0,1.82,3.46,4.24
2009-11-01,2009-2010,LALIGA,Villarreal,Tenerife,5,0,H,1.0,0.0,H,11.0,13.0,5.0,2.0,4.0,4.0,19.0,19.0,1.0,0.0,0.0,0.0,1.75,3.47,4.66
2009-11-01,2009-2010,LALIGA,Zaragoza,Almeria,2,1,H,2.0,1.0,H,21.0,12.0,6.0,4.0,8.0,1.0,26.0,29.0,5.0,5.0,0.0,0.0,1.98,3.35,3.69
2009-11-01,2009-2010,SERIEA,Cagliari,Atalanta,3,0,H,3.0,0.0,H,11.0,10.0,5.0,1.0,3.0,3.0,19.0,17.0,1.0,1.0,0.0,0.0,2.08,3.14,3.64
2009-11-01,2009-2010,SERIEA,Chievo,Udinese,1,1,D,0.0,1.0,A,21.0,9.0,9.0,4.0,10.0,0.0,18.0,15.0,2.0,2.0,0.0,0.0,2.49,3.11,2.84
2009-11-01,2009-2010,SERIEA,Fiorentina,Catania,3,1,H,1.0,0.0,H,13.0,12.0,5.0,4.0,7.0,6.0,24.0,19.0,1.0,3.0,1.0,1.0,1.44,3.94,7.74
2009-11-01,2009-2010,SERIEA,Livorno,Inter,0,2,A,0.0,0.0,D,18.0,6.0,3.0,2.0,9.0,4.0,9.0,17.0,2.0,1.0,0.0,0.0,5.89,3.56,1.59
2009-11-01,2009-2010,SERIEA,Palermo,Genoa,0,0,D,0.0,0.0,D,22.0,11.0,6.0,5.0,6.0,7.0,9.0,24.0,2.0,2.0,0.0,0.0,2.07,3.17,3.57
2009-11-01,2009-2010,SERIEA,Roma,Bologna,2,1,H,1.0,1.0,D,29.0,4.0,9.0,3.0,17.0,1.0,15.0,16.0,2.0,2.0,0.0,0.0,1.62,3.52,5.76
2009-11-01,2009-2010,SERIEA,Sampdoria,Bari,0,0,D,0.0,0.0,D,12.0,5.0,4.0,2.0,8.0,4.0,19.0,20.0,5.0,2.0,0.0,0.0,1.63,3.46,5.82
2009-11-01,2009-2010,SERIEA,Siena,Lazio,1,1,D,1.0,1.0,D,11.0,7.0,3.0,2.0,5.0,6.0,21.0,15.0,1.0,1.0,0.0,0.0,2.72,3.05,2.63
2009-11-04,2009-2010,EPL,West Ham,Aston Villa,2,1,H,1.0,0.0,H,14.0,13.0,7.0,10.0,6.0,14.0,11.0,12.0,2.0,4.0,0.0,1.0,2.74,3.24,2.52
2009-11-06,2009-2010,BUNDESLIGA,Leverkusen,Ein Frankfurt,4,0,H,3.0,0.0,H,16.0,6.0,7.0,1.0,4.0,2.0,17.0,19.0,0.0,2.0,0.0,0.0,1.42,4.29,7.28
2009-11-07,2009-2010,BUNDESLIGA,Bayern Munich,Schalke 04,1,1,D,1.0,1.0,D,11.0,7.0,3.0,4.0,9.0,5.0,19.0,28.0,2.0,4.0,0.0,0.0,1.72,3.53,4.74
2009-11-07,2009-2010,BUNDESLIGA,Bochum,Freiburg,1,2,A,0.0,1.0,A,10.0,19.0,6.0,9.0,11.0,4.0,16.0,27.0,2.0,2.0,0.0,0.0,2.26,3.3,3.03
2009-11-07,2009-2010,BUNDESLIGA,Hoffenheim,Wolfsburg,1,2,A,1.0,0.0,H,20.0,13.0,5.0,6.0,6.0,2.0,19.0,27.0,3.0,3.0,0.0,0.0,2.24,3.33,3.03
2009-11-07,2009-2010,BUNDESLIGA,M'gladbach,Stuttgart,0,0,D,0.0,0.0,D,19.0,19.0,4.0,1.0,6.0,2.0,13.0,20.0,1.0,2.0,0.0,0.0,2.68,3.27,2.51
2009-11-07,2009-2010,BUNDESLIGA,Mainz,Nurnberg,1,0,H,1.0,0.0,H,14.0,8.0,4.0,2.0,7.0,5.0,23.0,18.0,4.0,2.0,0.0,0.0,2.07,3.3,3.43
2009-11-07,2009-2010,EPL,Aston Villa,Bolton,5,1,H,2.0,1.0,H,19.0,13.0,13.0,9.0,8.0,1.0,17.0,16.0,1.0,4.0,0.0,0.0,1.77,3.46,4.65
2009-11-07,2009-2010,EPL,Blackburn,Portsmouth,3,1,H,0.0,1.0,A,10.0,9.0,6.0,3.0,8.0,5.0,12.0,18.0,3.0,3.0,0.0,0.0,2.09,3.28,3.49
2009-11-07,2009-2010,EPL,Man City,Burnley,3,3,D,1.0,2.0,A,13.0,6.0,8.0,4.0,8.0,3.0,10.0,11.0,1.0,3.0,0.0,0.0,1.32,4.7,9.95
2009-11-07,2009-2010,EPL,Tottenham,Sunderland,2,0,H,1.0,0.0,H,10.0,14.0,8.0,6.0,4.0,4.0,10.0,19.0,1.0,2.0,0.0,0.0,1.55,3.77,6.31
2009-11-07,2009-2010,EPL,Wolves,Arsenal,1,4,A,0.0,3.0,A,8.0,11.0,6.0,6.0,4.0,4.0,9.0,15.0,2.0,3.0,0.0,0.0,8.34,4.45,1.38
2009-11-07,2009-2010,LALIGA,Ath Madrid,Real Madrid,2,3,A,0.0,2.0,A,18.0,15.0,8.0,6.0,7.0,4.0,16.0,18.0,3.0,4.0,0.0,1.0,3.67,3.44,1.96
2009-11-07,2009-2010,LALIGA,Barcelona,Mallorca,4,2,H,3.0,1.0,H,18.0,10.0,10.0,5.0,2.0,4.0,18.0,22.0,1.0,2.0,0.0,0.0,1.17,6.71,14.3
2009-11-07,2009-2010,LALIGA,Getafe,La Coruna,0,2,A,0.0,1.0,A,22.0,8.0,3.0,3.0,14.0,3.0,18.0,12.0,4.0,1.0,0.0,2.0,2.08,3.28,3.44
2009-11-07,2009-2010,LALIGA,Tenerife,Malaga,2,2,D,2.0,1.0,H,10.0,17.0,4.0,7.0,4.0,4.0,21.0,13.0,4.0,5.0,0.0,0.0,2.01,3.28,3.64
2009-11-07,2009-2010,SERIEA,Atalanta,Juventus,2,5,A,0.0,2.0,A,8.0,16.0,3.0,6.0,2.0,4.0,10.0,19.0,4.0,4.0,0.0,0.0,4.47,3.26,1.83
2009-11-07,2009-2010,SERIEA,Catania,Napoli,0,0,D,0.0,0.0,D,9.0,6.0,3.0,1.0,8.0,2.0,22.0,20.0,3.0,2.0,0.0,0.0,3.3,3.14,2.2
2009-11-08,2009-2010,BUNDESLIGA,Hannover,Hamburg,2,2,D,1.0,2.0,A,8.0,11.0,4.0,4.0,3.0,5.0,26.0,19.0,3.0,5.0,0.0,0.0,3.34,3.29,2.11
2009-11-08,2009-2010,BUNDESLIGA,Hertha,FC Koln,0,1,A,0.0,0.0,D,17.0,2.0,1.0,2.0,8.0,1.0,22.0,16.0,4.0,4.0,0.0,0.0,2.13,3.25,3.33
2009-11-08,2009-2010,BUNDESLIGA,Werder Bremen,Dortmund,1,1,D,1.0,0.0,H,11.0,10.0,7.0,4.0,7.0,6.0,11.0,21.0,1.0,2.0,0.0,0.0,1.67,3.59,5.04
2009-11-08,2009-2010,EPL,Chelsea,Man United,1,0,H,0.0,0.0,D,12.0,21.0,9.0,10.0,0.0,7.0,13.0,15.0,3.0,3.0,0.0,0.0,2.01,3.26,3.77
2009-11-08,2009-2010,EPL,Hull,Stoke,2,1,H,0.0,1.0,A,16.0,7.0,8.0,4.0,4.0,2.0,12.0,14.0,1.0,4.0,0.0,1.0,2.73,3.22,2.54
2009-11-08,2009-2010,EPL,West Ham,Everton,1,2,A,0.0,1.0,A,16.0,9.0,7.0,6.0,5.0,4.0,12.0,18.0,0.0,5.0,0.0,0.0,2.44,3.23,2.84
2009-11-08,2009-2010,EPL,Wigan,Fulham,1,1,D,1.0,1.0,D,19.0,7.0,12.0,3.0,10.0,6.0,15.0,16.0,2.0,1.0,0.0,0.0,2.27,3.22,3.13
2009-11-08,2009-2010,LALIGA,Almeria,Osasuna,2,0,H,1.0,0.0,H,10.0,10.0,3.0,1.0,11.0,4.0,18.0,17.0,2.0,2.0,0.0,0.0,2.47,3.2,2.8
2009-11-08,2009-2010,LALIGA,Santander,Ath Bilbao,0,2,A,0.0,1.0,A,11.0,10.0,5.0,5.0,7.0,6.0,23.0,18.0,4.0,2.0,0.0,0.0,2.23,3.27,3.12
2009-11-08,2009-2010,LALIGA,Sevilla,Villarreal,3,2,H,1.0,1.0,D,15.0,5.0,6.0,3.0,11.0,6.0,17.0,16.0,2.0,2.0,0.0,0.0,1.61,3.74,5.29
2009-11-08,2009-2010,LALIGA,Sp Gijon,Espanol,1,0,H,1.0,0.0,H,14.0,11.0,3.0,2.0,5.0,5.0,15.0,17.0,3.0,3.0,0.0,0.0,2.26,3.27,3.04
2009-11-08,2009-2010,LALIGA,Valencia,Zaragoza,3,1,H,3.0,0.0,H,10.0,13.0,7.0,4.0,6.0,6.0,17.0,17.0,2.0,5.0,0.0,0.0,1.5,3.98,6.4
2009-11-08,2009-2010,LALIGA,Valladolid,Xerez,0,0,D,0.0,0.0,D,13.0,4.0,3.0,2.0,12.0,3.0,8.0,16.0,0.0,3.0,0.0,1.0,1.61,3.65,5.48
2009-11-08,2009-2010,SERIEA,Bari,Livorno,1,0,H,1.0,0.0,H,11.0,14.0,4.0,4.0,1.0,5.0,14.0,19.0,0.0,1.0,0.0,0.0,1.88,3.14,4.38
2009-11-08,2009-2010,SERIEA,Bologna,Palermo,3,1,H,1.0,1.0,D,13.0,12.0,5.0,3.0,5.0,5.0,16.0,13.0,3.0,2.0,0.0,0.0,2.68,3.05,2.65
2009-11-08,2009-2010,SERIEA,Cagliari,Sampdoria,2,0,H,0.0,0.0,D,15.0,6.0,5.0,3.0,10.0,3.0,21.0,12.0,2.0,1.0,0.0,1.0,2.4,3.09,2.96
2009-11-08,2009-2010,SERIEA,Genoa,Siena,4,2,H,3.0,0.0,H,9.0,19.0,7.0,6.0,5.0,8.0,21.0,18.0,4.0,4.0,0.0,0.0,1.66,3.47,5.27
2009-11-08,2009-2010,SERIEA,Inter,Roma,1,1,D,0.0,1.0,A,12.0,12.0,4.0,4.0,4.0,5.0,26.0,13.0,3.0,2.0,0.0,0.0,1.6,3.62,5.68
2009-11-08,2009-2010,SERIEA,Lazio,Milan,1,2,A,0.0,2.0,A,26.0,11.0,6.0,5.0,11.0,5.0,25.0,19.0,2.0,2.0,0.0,0.0,3.39,3.14,2.15
2009-11-08,2009-2010,SERIEA,Parma,Chievo,2,0,H,1.0,0.0,H,14.0,14.0,5.0,2.0,3.0,11.0,17.0,20.0,2.0,4.0,0.0,0.0,2.07,3.15,3.63
2009-11-08,2009-2010,SERIEA,Udinese,Fiorentina,0,1,A,0.0,0.0,D,7.0,14.0,2.0,5.0,6.0,10.0,15.0,19.0,3.0,4.0,0.0,0.0,2.42,3.09,2.94
2009-11-09,2009-2010,EPL,Liverpool,Birmingham,2,2,D,1.0,2.0,A,27.0,5.0,14.0,2.0,11.0,1.0,7.0,9.0,1.0,2.0,0.0,0.0,1.33,4.61,9.89
2009-11-21,2009-2010,BUNDESLIGA,Dortmund,Mainz,0,0,D,0.0,0.0,D,24.0,7.0,9.0,1.0,8.0,4.0,15.0,19.0,1.0,0.0,0.0,0.0,1.64,3.65,5.19
2009-11-21,2009-2010,BUNDESLIGA,Ein Frankfurt,M'gladbach,1,2,A,0.0,0.0,D,20.0,8.0,5.0,2.0,6.0,1.0,18.0,23.0,3.0,1.0,0.0,0.0,2.15,3.29,3.27
2009-11-21,2009-2010,BUNDESLIGA,FC Koln,Hoffenheim,0,4,A,0.0,2.0,A,3.0,18.0,1.0,7.0,2.0,6.0,23.0,18.0,3.0,0.0,0.0,0.0,3.44,3.31,2.07
2009-11-21,2009-2010,BUNDESLIGA,Freiburg,Werder Bremen,0,6,A,0.0,1.0,A,11.0,22.0,5.0,13.0,3.0,10.0,22.0,12.0,0.0,1.0,0.0,0.0,4.37,3.47,1.78
2009-11-21,2009-2010,BUNDESLIGA,Schalke 04,Hannover,2,0,H,0.0,0.0,D,14.0,12.0,8.0,4.0,9.0,7.0,16.0,17.0,1.0,2.0,0.0,0.0,1.46,4.05,6.95
2009-11-21,2009-2010,BUNDESLIGA,Stuttgart,Hertha,1,1,D,0.0,0.0,D,27.0,7.0,7.0,3.0,14.0,1.0,15.0,9.0,1.0,4.0,1.0,0.0,1.63,3.66,5.35
2009-11-21,2009-2010,BUNDESLIGA,Wolfsburg,Nurnberg,2,3,A,0.0,0.0,D,18.0,23.0,9.0,9.0,13.0,11.0,18.0,16.0,5.0,5.0,0.0,0.0,1.39,4.4,7.66
2009-11-21,2009-2010,EPL,Birmingham,Fulham,1,0,H,1.0,0.0,H,3.0,12.0,2.0,5.0,0.0,7.0,7.0,9.0,1.0,0.0,0.0,0.0,2.46,3.22,2.87
2009-11-21,2009-2010,EPL,Burnley,Aston Villa,1,1,D,1.0,0.0,H,11.0,10.0,6.0,6.0,6.0,8.0,6.0,12.0,0.0,3.0,0.0,0.0,3.3,3.3,2.17
2009-11-21,2009-2010,EPL,Chelsea,Wolves,4,0,H,3.0,0.0,H,23.0,4.0,14.0,3.0,5.0,6.0,4.0,14.0,0.0,2.0,0.0,0.0,1.16,6.7,18.22
2009-11-21,2009-2010,EPL,Hull,West Ham,3,3,D,3.0,2.0,H,12.0,16.0,8.0,10.0,5.0,3.0,9.0,17.0,0.0,4.0,1.0,0.0,2.82,3.24,2.48
2009-11-21,2009-2010,EPL,Liverpool,Man City,2,2,D,0.0,0.0,D,10.0,9.0,6.0,6.0,7.0,3.0,9.0,13.0,2.0,0.0,0.0,0.0,1.92,3.34,4.06
2009-11-21,2009-2010,EPL,Man United,Everton,3,0,H,1.0,0.0,H,18.0,11.0,11.0,5.0,13.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,1.39,4.37,8.56
2009-11-21,2009-2010,EPL,Sunderland,Arsenal,1,0,H,0.0,0.0,D,5.0,9.0,1.0,3.0,2.0,6.0,10.0,10.0,2.0,1.0,0.0,0.0,5.69,3.65,1.62
2009-11-21,2009-2010,LALIGA,Ath Bilbao,Barcelona,1,1,D,0.0,0.0,D,8.0,13.0,1.0,3.0,5.0,7.0,17.0,15.0,1.0,1.0,0.0,0.0,6.24,4.01,1.5
2009-11-21,2009-2010,LALIGA,La Coruna,Ath Madrid,2,1,H,1.0,1.0,D,22.0,14.0,11.0,5.0,9.0,3.0,13.0,25.0,3.0,3.0,0.0,1.0,2.44,3.28,2.76
2009-11-21,2009-2010,LALIGA,Real Madrid,Santander,1,0,H,1.0,0.0,H,20.0,8.0,9.0,0.0,7.0,0.0,11.0,20.0,2.0,3.0,0.0,0.0,1.21,5.99,12.02
2009-11-21,2009-2010,LALIGA,Tenerife,Sevilla,1,2,A,0.0,1.0,A,11.0,11.0,1.0,3.0,6.0,4.0,9.0,15.0,4.0,3.0,0.0,0.0,4.76,3.49,1.72
2009-11-21,2009-2010,SERIEA,Bologna,Inter,1,3,A,1.0,2.0,A,10.0,17.0,2.0,8.0,2.0,6.0,22.0,18.0,0.0,2.0,0.0,1.0,5.19,3.41,1.69
2009-11-21,2009-2010,SERIEA,Fiorentina,Parma,2,3,A,1.0,1.0,D,17.0,8.0,5.0,3.0,11.0,4.0,15.0,16.0,2.0,4.0,1.0,0.0,1.67,3.4,5.36
2009-11-22,2009-2010,BUNDESLIGA,Bayern Munich,Leverkusen,1,1,D,1.0,1.0,D,7.0,11.0,4.0,3.0,4.0,5.0,15.0,16.0,1.0,0.0,0.0,0.0,1.84,3.44,4.14
2009-11-22,2009-2010,BUNDESLIGA,Hamburg,Bochum,0,1,A,0.0,0.0,D,17.0,11.0,7.0,3.0,6.0,5.0,9.0,21.0,1.0,2.0,0.0,0.0,1.36,4.54,8.49
2009-11-22,2009-2010,EPL,Bolton,Blackburn,0,2,A,0.0,1.0,A,15.0,15.0,8.0,11.0,7.0,7.0,13.0,12.0,3.0,1.0,0.0,0.0,2.2,3.25,3.3
2009-11-22,2009-2010,EPL,Stoke,Portsmouth,1,0,H,0.0,0.0,D,9.0,14.0,3.0,7.0,4.0,4.0,15.0,13.0,1.0,2.0,0.0,0.0,2.1,3.29,3.48
2009-11-22,2009-2010,EPL,Tottenham,Wigan,9,1,H,1.0,0.0,H,28.0,11.0,16.0,5.0,10.0,5.0,9.0,11.0,1.0,0.0,0.0,0.0,1.46,4.05,7.48
2009-11-22,2009-2010,LALIGA,Espanol,Getafe,0,2,A,0.0,0.0,D,14.0,11.0,3.0,4.0,7.0,3.0,13.0,15.0,2.0,4.0,0.0,0.0,2.1,3.26,3.4
2009-11-22,2009-2010,LALIGA,Malaga,Zaragoza,1,1,D,0.0,0.0,D,15.0,7.0,4.0,1.0,6.0,4.0,22.0,22.0,5.0,3.0,1.0,1.0,2.31,3.27,2.94
2009-11-22,2009-2010,LALIGA,Mallorca,Almeria,3,1,H,0.0,0.0,D,11.0,20.0,5.0,10.0,9.0,10.0,13.0,16.0,4.0,3.0,0.0,0.0,1.78,3.44,4.49
2009-11-22,2009-2010,LALIGA,Osasuna,Valencia,1,3,A,0.0,2.0,A,8.0,15.0,2.0,3.0,4.0,5.0,18.0,19.0,3.0,2.0,2.0,0.0,3.29,3.3,2.13
2009-11-22,2009-2010,LALIGA,Villarreal,Valladolid,3,1,H,1.0,0.0,H,13.0,13.0,6.0,5.0,7.0,6.0,8.0,20.0,1.0,2.0,0.0,0.0,1.64,3.64,5.24
2009-11-22,2009-2010,LALIGA,Xerez,Sp Gijon,0,0,D,0.0,0.0,D,10.0,5.0,3.0,2.0,12.0,1.0,10.0,11.0,2.0,2.0,0.0,0.0,2.77,3.24,2.46
2009-11-22,2009-2010,SERIEA,Juventus,Udinese,1,0,H,0.0,0.0,D,13.0,5.0,7.0,2.0,5.0,3.0,20.0,17.0,3.0,2.0,0.0,0.0,1.44,4.04,7.63
2009-11-22,2009-2010,SERIEA,Livorno,Genoa,2,1,H,1.0,0.0,H,11.0,10.0,3.0,4.0,3.0,1.0,14.0,24.0,2.0,2.0,0.0,0.0,3.02,3.09,2.37
2009-11-22,2009-2010,SERIEA,Milan,Cagliari,4,3,H,3.0,2.0,H,12.0,17.0,5.0,10.0,1.0,3.0,18.0,23.0,4.0,3.0,0.0,0.0,1.48,3.79,7.19
2009-11-22,2009-2010,SERIEA,Napoli,Lazio,0,0,D,0.0,0.0,D,11.0,12.0,3.0,3.0,6.0,5.0,19.0,17.0,3.0,5.0,0.0,0.0,1.83,3.27,4.46
2009-11-22,2009-2010,SERIEA,Palermo,Catania,1,1,D,1.0,0.0,H,16.0,23.0,3.0,5.0,5.0,3.0,17.0,18.0,3.0,1.0,0.0,0.0,1.69,3.38,5.28
2009-11-22,2009-2010,SERIEA,Roma,Bari,3,1,H,3.0,0.0,H,17.0,16.0,8.0,5.0,4.0,10.0,16.0,17.0,2.0,3.0,0.0,0.0,1.67,3.46,5.35
2009-11-22,2009-2010,SERIEA,Sampdoria,Chievo,2,1,H,1.0,0.0,H,16.0,8.0,8.0,2.0,6.0,3.0,18.0,34.0,1.0,1.0,0.0,1.0,1.75,3.34,4.89
2009-11-22,2009-2010,SERIEA,Siena,Atalanta,0,2,A,0.0,0.0,D,23.0,13.0,5.0,5.0,6.0,6.0,22.0,17.0,2.0,2.0,0.0,0.0,2.34,3.04,3.14
2009-11-25,2009-2010,EPL,Fulham,Blackburn,3,0,H,1.0,0.0,H,8.0,7.0,4.0,3.0,3.0,3.0,7.0,13.0,0.0,0.0,0.0,0.0,2.07,3.29,3.54
2009-11-25,2009-2010,EPL,Hull,Everton,3,2,H,3.0,0.0,H,8.0,5.0,7.0,3.0,3.0,4.0,18.0,23.0,1.0,4.0,0.0,0.0,3.4,3.29,2.11
2009-11-27,2009-2010,BUNDESLIGA,Bochum,FC Koln,0,0,D,0.0,0.0,D,5.0,10.0,3.0,2.0,4.0,1.0,17.0,16.0,3.0,1.0,0.0,0.0,2.17,3.3,3.25
2009-11-28,2009-2010,BUNDESLIGA,Hertha,Ein Frankfurt,1,3,A,0.0,1.0,A,11.0,12.0,6.0,7.0,5.0,7.0,22.0,21.0,2.0,3.0,0.0,0.0,2.05,3.31,3.49
2009-11-28,2009-2010,BUNDESLIGA,Hoffenheim,Dortmund,1,2,A,0.0,1.0,A,14.0,14.0,1.0,6.0,9.0,6.0,17.0,28.0,3.0,3.0,1.0,0.0,1.79,3.47,4.38
2009-11-28,2009-2010,BUNDESLIGA,M'gladbach,Schalke 04,1,0,H,1.0,0.0,H,12.0,18.0,3.0,4.0,2.0,4.0,12.0,24.0,0.0,5.0,0.0,0.0,3.34,3.24,2.13
2009-11-28,2009-2010,BUNDESLIGA,Mainz,Hamburg,1,1,D,0.0,1.0,A,12.0,14.0,6.0,5.0,10.0,7.0,10.0,20.0,3.0,2.0,0.0,0.0,2.88,3.27,2.37
2009-11-28,2009-2010,BUNDESLIGA,Nurnberg,Freiburg,0,1,A,0.0,1.0,A,20.0,7.0,3.0,3.0,8.0,4.0,15.0,23.0,2.0,4.0,0.0,0.0,2.04,3.32,3.52
2009-11-28,2009-2010,BUNDESLIGA,Werder Bremen,Wolfsburg,2,2,D,0.0,1.0,A,24.0,8.0,6.0,4.0,9.0,6.0,13.0,11.0,1.0,4.0,0.0,0.0,1.76,3.6,4.33
